recommendationid,appid,game,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
66410065,10,Counter-Strike,german,Trotz Pausen immer wieder zurück zu cs 1.6 gekommen. Das beste Speil überhaupt. Besser als Source und csgo..,1585820340,1585820340,1,1,0,0.0,0,0,0,0,0,
66429600,10,Counter-Strike,spanish,el mejor juego de la historia. the best game ever.,1585839926,1585839926,1,1,0,0.509803950786591,0,1,0,0,0,
66430768,10,Counter-Strike,brazilian,"Mesmo podendo jogar sua versão mais recente, csgo, na minha opinião este ainda é o melhor Counter-Strike.  Mesmo sendo antigo conta com servidores cheios, brasileiros inclusive.  Tem a possibilidade de colocar skins nas armas, mapas de treino, etc.  E é uma ótima opção para quem tem um computador mais humilde.",1585841010,1585841010,1,2,0,0.545454561710358,0,1,0,0,0,
66431080,10,Counter-Strike,russian,ОБОЖАЮ СЕРВЕР ГОДЗИЛЛА!И АИМ МАСТЕР!,1585841304,1585841304,1,0,0,0.0,0,1,0,0,0,
66437038,10,Counter-Strike,english,best shit  ,1585846810,1585846810,1,0,0,0.0,0,1,0,0,0,
66437570,10,Counter-Strike,english,Top Game of the world friendly guys alot of servers Veri gud!,1585847317,1585847317,1,0,0,0.0,0,0,0,0,0,
66439101,10,Counter-Strike,russian,старая добрая cs 1.6 ,1585848777,1585848777,1,0,0,0.0,0,1,0,0,0,
66439229,10,Counter-Strike,brazilian,"Um jogo quem nem precisa de resenha, mesmo que tenha passado tantos  anos ter  ainda e muito divertido",1585848894,1585848894,1,0,0,0.0,0,1,0,0,0,
66440594,10,Counter-Strike,russian,игра супер!,1585850136,1585850136,1,0,0,0.0,0,1,0,0,0,
66445832,10,Counter-Strike,turkish,okul hayatım,1585855063,1585855063,1,0,0,0.0,0,1,0,0,0,
66452871,10,Counter-Strike,romanian,gOod,1585862435,1585862435,1,0,0,0.0,0,1,0,0,0,
66454511,10,Counter-Strike,russian,TOP za svou dengi,1585864290,1585864290,1,0,0,0.0,0,1,0,0,0,
66455111,10,Counter-Strike,turkish,bu cs nın üzerine cs yok steamdaki cs yi satın alın bence indirimde 2 tl fln oluyo en azından düzgün yerden virüssüz indirirsiniz,1585864984,1585864984,1,0,0,0.0,0,1,0,0,0,
66455262,10,Counter-Strike,spanish,Una reliquia muchachos,1585865155,1585865155,1,0,0,0.0,0,1,0,0,0,
66456790,10,Counter-Strike,english,What a game!!!!!!!!!!!!!!!!!!!!!!!!!,1585867034,1585867034,1,1,0,0.0,1,1,0,0,0,
66462795,10,Counter-Strike,spanish,holanda gentusa ,1585875186,1585875186,1,0,0,0.0,0,1,0,0,0,
66479996,10,Counter-Strike,russian,Для динозавров самое то,1585897961,1585897961,1,0,0,0.0,0,1,0,0,0,
66483113,10,Counter-Strike,schinese,csnb,1585901873,1585901873,1,0,0,0.0,0,1,0,0,0,
66484012,10,Counter-Strike,russian,Четкая игруха,1585902972,1585902972,1,1,0,0.523809552192688,0,1,0,0,0,
66525441,10,Counter-Strike,english,I don`t like that i like it :)),1585941629,1585941629,1,0,0,0.0,0,1,1,0,0,
66533366,10,Counter-Strike,english,"This is pure nostalgy. the game mechanics, character movement, and hitboxes were so ahead of their time back in the days. it was probably the best multiplayer 5v5 tactical shooters out there. Also consider community is alive (and I mean ALIVE), therefore it is a must buy game. even the guys out there that started playing cs from GO version would enjoy this game for sure. thank me later.",1585949475,1585949475,1,1,0,0.50903993844986,0,1,0,0,0,
66558104,10,Counter-Strike,spanish,Genial y para equipos,1585976750,1585976750,1,0,0,0.0,0,1,0,0,0,
66583759,10,Counter-Strike,polish,Giera dla skillowych graczy !,1586001625,1586001625,1,0,0,0.0,0,0,0,0,0,
66586728,10,Counter-Strike,russian,"Best game ever, i play whit 2001th",1586004372,1586004372,1,1,0,0.523809552192688,0,0,1,0,0,
66597944,10,Counter-Strike,latam,Un clásico de clásicos. Nunca pasara de moda,1586013052,1586013052,1,3,0,0.541666686534882,0,1,0,0,0,
66604688,10,Counter-Strike,english,".,....",1586018126,1586018126,1,0,0,0.0,0,0,0,0,0,
66631013,10,Counter-Strike,schinese,经典不需要多言,1586044021,1586044021,1,0,0,0.0,0,1,0,0,0,
66639906,10,Counter-Strike,spanish,Y vofi,1586055176,1586055176,1,0,0,0.0,0,0,0,0,0,
66656821,10,Counter-Strike,english,Best fps for ever,1586076994,1586076994,1,0,0,0.0,0,0,0,0,0,
66657449,10,Counter-Strike,russian,ь,1586077716,1669054569,1,0,0,0.0,0,0,0,0,0,
66681327,10,Counter-Strike,romanian,jocul copilariei :),1586100324,1586100324,1,0,0,0.0,0,0,0,0,0,
66683600,10,Counter-Strike,russian,идеально,1586102324,1586102324,1,0,0,0.0,0,1,0,0,0,
66695482,10,Counter-Strike,russian,"ЛУЧШАЯ ИГРА, не играйте в кс го пасаны",1586113279,1586113279,1,0,0,0.0,0,1,0,0,0,
66697557,10,Counter-Strike,spanish,cs 1.6 uno de los mejores juegos sin duda me marco mi infancia jugaba horas y horas este maravilloso juego ningun juego lo superara sin duda pase mas horas en el 1.6 que en el cs go,1586115372,1586115372,1,0,0,0.0,0,0,0,0,0,
66700000,10,Counter-Strike,russian,Это поистине легендарная игра!  ,1586117796,1586117796,1,0,0,0.0,0,1,0,0,0,
66700855,10,Counter-Strike,english,Juega esa madre wey,1586118676,1586118676,1,1,0,0.523809552192688,0,1,0,0,0,
66710457,10,Counter-Strike,english,excellent vintage retro game,1586129970,1586129970,1,1,0,0.0,0,0,0,0,0,
66711441,10,Counter-Strike,turkish,evettt,1586131328,1586131328,1,1,0,0.523809552192688,0,1,0,0,0,
66729766,10,Counter-Strike,english,This game is VERY COOL . If they added a competitve or more modes this game would be so good .  AFTER ALL A VERY GOOD GAME . MY CHILDHOOD,1586157021,1586157021,1,0,0,0.0,0,1,0,0,0,
66732354,10,Counter-Strike,czech,fhdhfhdhfdh,1586160309,1586160309,1,0,0,0.0,0,0,0,0,0,
66735835,10,Counter-Strike,english,"First of all, don't look at my playtime. I've recently bought the game and only played before on cracked versions bc I was a poor school kid so my playtime is way higher than this.  This was my first Counter-Strike game and I loved it. Just playing this brings back so many memories of whole evenings playing on respawn servers and screwing around on ScoutzKnivez maps with my cousin. Aside from MineCraft, no other game can give me more nostalgic feelings than this one. I can recommend Counter-Strike players to start with this one, play it for a few years, jump to CS:S, play it for a few years, then go to CS:GO and repeat the same cycle. Doing that made me realise how beautiful and well-made this game was for it's time. A big thumbs up for this game and it's still non-toxic player base in 2020.",1586164456,1586164456,1,0,0,0.0,0,1,0,0,0,
66737397,10,Counter-Strike,english,Alot of fun,1586166341,1586166341,1,0,0,0.0,0,1,0,0,0,
66743587,10,Counter-Strike,spanish,"Excelente definición gráfica, y a un buen precio. Me alegra que haya un espacio en donde se puede jugar sin tramposos. Vale la pena comprarlo.",1586173468,1586173468,1,0,0,0.0,0,1,0,0,0,
66744066,10,Counter-Strike,polish,Super gra mozna się cofnąc w czasie i popykac z ziomkami,1586173986,1586173986,1,0,0,0.0,0,1,0,0,0,
66744164,10,Counter-Strike,english,Better then cs go for sure :D,1586174103,1586174103,1,0,0,0.0,0,1,0,0,0,
66755986,10,Counter-Strike,turkish,amcıklar çok pro ama iyi oyun dewamkee bide knife oynayın normal modan daha zor daha eğlenceli,1586185880,1586185880,1,0,0,0.0,0,0,0,0,0,
66760937,10,Counter-Strike,russian,3b4tb 1ГPy)(4 /\I-OT49,1586190517,1586190517,1,0,0,0.0,0,1,0,0,0,
66767500,10,Counter-Strike,brazilian,um dos melhores jogos que eu joguei ,1586197160,1586197160,1,0,0,0.0,0,1,0,0,0,
66781495,10,Counter-Strike,english,"""Hello world"" of gaming.",1586212616,1586212616,1,0,0,0.0,0,1,0,0,0,
66782326,10,Counter-Strike,english,verry gud old game,1586213703,1586213703,1,1,0,0.523809552192688,0,1,0,0,0,
66783939,10,Counter-Strike,english,i played it for 69 minutes and i will not play anymore,1586215770,1586215770,1,0,0,0.0,0,1,0,0,0,
66789446,10,Counter-Strike,polish,Counter-Strike jest rewelacyjny by przestać myśleć o codziennym życiu,1586223228,1586223228,1,0,0,0.0,0,1,0,0,0,
66804687,10,Counter-Strike,russian,э ,1586245482,1586245482,1,1,0,0.523809552192688,0,1,0,0,0,
66805274,10,Counter-Strike,russian,мнрм дгю,1586246311,1586246311,1,0,0,0.0,0,1,0,0,0,
66815156,10,Counter-Strike,russian,ТУПОЕ ГАВНО ТУПОГО ГОВНА,1586258760,1586258760,1,0,0,0.0,0,1,0,0,0,
66826521,10,Counter-Strike,spanish,"Uno de los mejores shooters que salió en su época, junto con el Quake y el Unreal",1586270934,1586270934,1,1,0,0.523809552192688,0,1,0,0,0,
66830740,10,Counter-Strike,russian,внрвнв,1586275000,1586275000,1,0,0,0.0,0,0,0,0,0,
66833417,10,Counter-Strike,brazilian,CS é CS,1586278252,1586278252,1,0,0,0.0,0,0,0,0,0,
66840681,10,Counter-Strike,spanish,sjfidxzwed,1586287050,1586287050,1,10,4,0.547058820724487,0,1,0,0,0,
66849456,10,Counter-Strike,spanish,El besto juego clasico.,1586297252,1586297252,1,0,0,0.0,0,1,0,0,0,
66853939,10,Counter-Strike,english,is aight,1586303807,1586303807,1,0,0,0.0,0,1,0,0,0,
66855360,10,Counter-Strike,turkish,The Legend...,1586305728,1586305728,1,2,0,0.523809552192688,0,0,0,0,0,
66864241,10,Counter-Strike,spanish,"TENGO PROBLEMAS CON MI MICROFONO, PERO ES NETAMENTE CON ESTE JUEGO. LO HE REINSTALADO 2 VECES Y ME SIGUE ARROJANDO EL PROBLEMA CON EL MICROFONO, HABLO Y SE ESCUCHA HORRIBLE, ES SOLAMENTE ESTE JUEGO, TENGO VARIOS JUEGOS MAS Y SOLO ESTE TENGO EL PROBLEMA CON EL MICROFONO",1586317764,1586317764,0,0,0,0.476190477609634,0,1,0,0,0,
66877957,10,Counter-Strike,brazilian,AMO!,1586338548,1586338548,1,0,0,0.0,0,0,0,0,0,
66888282,10,Counter-Strike,english,"Where it all started, best mod ever",1586350708,1586350708,1,0,0,0.0,0,0,0,0,0,
66892561,10,Counter-Strike,russian,[b] [h1] Классика живет вечно! [/h1] [/b],1586355167,1586355167,1,1,1,0.503225803375244,0,1,0,0,0,
66913106,10,Counter-Strike,russian,Чисто с чего всё начиналось,1586377676,1586377676,1,0,0,0.0,0,1,0,0,0,
66919775,10,Counter-Strike,brazilian,Raiz.,1586386318,1586386318,1,0,0,0.0,0,1,0,0,0,
66930582,10,Counter-Strike,spanish,"entretenido,",1586401868,1586401868,1,0,0,0.0,0,0,1,0,0,
66934735,10,Counter-Strike,english,This game was my childhood and big part of my life truly a gem of a game. If you never played CS 1.6 give it a shot it will probably at least consume a couple years out of your life even till this day. Truly something that changed video gaming online for the better.,1586408615,1586408615,1,0,0,0.0,0,1,0,0,0,
66938432,10,Counter-Strike,spanish,"Muy buen juego, y un clasico sin duda.",1586414831,1586414831,1,1,0,0.523809552192688,0,1,0,0,0,
66941313,10,Counter-Strike,russian,ае,1586419181,1586419181,1,0,0,0.0,0,1,0,0,0,
66945285,10,Counter-Strike,schinese,虽然这是一个童年，但是在如今的win10上频繁闪退，很难再体会了,1586424776,1586424776,0,17,4,0.546612620353699,0,1,1,0,0,
66954558,10,Counter-Strike,turkish,Güzel nostaljik bir oyun .. Sprey ve birtakım özellikler csgo kadar geliştirilmiş olmasa da yeterli seviyede. Alın pişman olmassınız.,1586436290,1586436290,1,0,0,0.0,0,1,0,0,0,
66958170,10,Counter-Strike,russian,Лучшая онлайн игра ever! Максимальная ностальгия и хорошие эмоции)),1586440234,1586440234,1,0,0,0.0,0,1,0,0,0,
66959807,10,Counter-Strike,english,nice game to play,1586441978,1586441978,1,1,0,0.523809552192688,0,0,0,0,0,
66987119,10,Counter-Strike,romanian,Nice one,1586472916,1586472916,1,1,0,0.523809552192688,0,1,0,0,0,
66987708,10,Counter-Strike,russian,piadato,1586473798,1586473798,1,0,0,0.0,0,0,0,0,0,
66994900,10,Counter-Strike,spanish,"Lasaña Strike es de lo mejor para los comensales cuando vienen a tu casa. Receta de lo mas sencillo. Eso si, para ahorrar y que os sobre para comer vosotros al dia siguiente, llenarle la tripa con ganchitos y cualquier bebida que tenga gas, quedais como unos señores, y os terminais la lasaña vosotros, nunca falla.",1586484321,1586484321,1,0,0,0.0,0,1,0,0,0,
66994975,10,Counter-Strike,spanish,"hermoso juego de la infancia, muy pocos requisitos. Siempre es bueno volver y volar cabezas.",1586484408,1586484408,1,0,0,0.0,0,1,0,0,0,
66999138,10,Counter-Strike,spanish,bueeenarddpodoodod,1586490281,1586490281,1,0,0,0.0,0,1,0,0,0,
67002924,10,Counter-Strike,russian,классика знать надо(хотя мне уж современному геймеру это не по душе но давайте зайдем и вспомним те времена).,1586496335,1586496335,1,0,0,0.0,0,1,0,0,0,
67015212,10,Counter-Strike,romanian,feel the nostalgia <3,1586514128,1637949139,1,1,0,0.523809552192688,0,1,0,0,0,
67025576,10,Counter-Strike,english,SADAD,1586526543,1586526543,1,0,0,0.0,0,1,0,0,0,
67025778,10,Counter-Strike,english,"Started playing in 2007, This Game holds nostalgic memories <3",1586526755,1586526755,1,0,0,0.0,0,0,0,0,0,
67039663,10,Counter-Strike,brazilian,nostalgia do cacete,1586540953,1586540953,1,0,0,0.0,0,1,0,0,0,
67040031,10,Counter-Strike,english,really nice,1586541331,1586541331,1,0,0,0.0,0,1,0,0,0,
67040783,10,Counter-Strike,english,Old times good times,1586542140,1586542140,1,0,0,0.0,0,0,0,0,0,
67045926,10,Counter-Strike,russian,"Какой же это шедевр по сравнению с помойкой GO. А дигл.... какой же он был лютый,а флешка в этой игре слепит настолько долго что можно пойти чай налить,было время.....",1586547707,1669719648,1,1,0,0.498371362686157,0,1,0,0,0,
67048001,10,Counter-Strike,english,3>,1586550036,1586550036,1,0,0,0.0,0,0,0,0,0,
67075016,10,Counter-Strike,russian,АУФ  20 07 АКтиВНЫЙ GoMe$$,1586588330,1586588330,1,0,0,0.0,0,1,0,0,0,
67075832,10,Counter-Strike,romanian,:) Perfect,1586589640,1586589640,1,0,0,0.0,0,1,0,0,0,
67081378,10,Counter-Strike,russian,"Классика жанра, хули))",1586597460,1586597460,1,0,0,0.0,0,1,0,0,0,
67085545,10,Counter-Strike,turkish,çocukluğumun oyunu vazgeçilmezim,1586602516,1586602516,1,0,0,0.0,0,0,0,0,0,
67088549,10,Counter-Strike,english,Best Game!,1586606073,1586606073,1,1,0,0.523809552192688,0,1,0,0,0,
67092725,10,Counter-Strike,english,insane gme,1586610672,1586610672,1,3,0,0.523622035980225,0,1,0,0,0,
67092907,10,Counter-Strike,spanish,"Mítico juego, muy divertido y entretenido.",1586610846,1586610846,1,0,0,0.0,0,0,0,0,0,
67095990,10,Counter-Strike,german,Ein all time classic und ein Muss für jeden E-Sport fan. Der Beginn einer wunderbaren Spielreihe. Seit anfang 2000 begeistert mich die Marke Couter-Strike mit Herausforderungen und Matchgames gegen andere Spieler weltweit.,1586614021,1586614021,1,0,0,0.0,0,1,0,0,0,
67100834,10,Counter-Strike,turkish,eveyğ,1586619006,1586619006,1,0,0,0.0,0,1,0,0,0,
67105575,10,Counter-Strike,english,MUIE,1586623767,1586623767,1,0,0,0.0,0,1,0,0,0,
67114342,10,Counter-Strike,english,I LOVE IT,1586632939,1586632939,1,0,0,0.0,0,1,0,0,0,
67116728,10,Counter-Strike,russian,"Пиздатая игра, лучше всех",1586635598,1586635598,1,0,0,0.0,0,1,0,0,0,
67126048,10,Counter-Strike,english,ALL TIME BEST!,1586647380,1586647380,1,0,0,0.0,0,1,0,0,0,
67129478,10,Counter-Strike,turkish,Çok söylenecek birşey yok herkes biliyor zaten nasıl bi oyun olduğunu :D,1586652363,1586652363,1,0,0,0.0,0,1,0,0,0,
67138222,10,Counter-Strike,schinese,还可行,1586666147,1586666147,1,1,0,0.523809552192688,0,0,0,0,0,
67138372,10,Counter-Strike,brazilian,#TOP  ,1586666368,1586666368,1,1,0,0.0,0,1,0,0,0,
67152669,10,Counter-Strike,russian,самая популярная игра в онлай режиме...,1586686971,1586686971,1,0,0,0.0,0,1,0,0,0,
67162995,10,Counter-Strike,russian,тут и нечего говорить...,1586698938,1586698938,1,0,0,0.0,0,1,0,0,0,
67164605,10,Counter-Strike,english,Best game in the world.Only this one I play.,1586700797,1586700797,1,0,0,0.0,0,0,1,0,0,
67165495,10,Counter-Strike,english,"Can't beat the classics, just so much fun and memories attached to 1-1.6.",1586701658,1586701658,1,0,0,0.0,0,1,0,0,0,
67171062,10,Counter-Strike,russian,лучше чем ксго.,1586707417,1586707417,1,0,0,0.0,0,1,0,0,0,
67186618,10,Counter-Strike,english,great ,1586724593,1586724593,1,0,0,0.0,0,1,0,0,0,
67187085,10,Counter-Strike,spanish,nicedick ,1586725147,1586725147,1,0,0,0.0,0,1,0,0,0,
67187342,10,Counter-Strike,polish,[spoiler] Piotr[/spoiler],1586725452,1678212668,1,0,0,0.0,0,1,0,0,0,
67187734,10,Counter-Strike,romanian,"Sad cuz, i wasn t able to get global there =]]]]",1586725938,1586725938,1,0,0,0.0,0,0,0,0,0,
67208910,10,Counter-Strike,spanish,el k0ra x 100pre,1586757344,1637885737,1,0,1,0.0,0,0,0,0,0,
67213393,10,Counter-Strike,english,"One of the most played, loved & tactical games of all times.",1586764465,1586764465,1,0,0,0.0,0,1,0,0,0,
67223658,10,Counter-Strike,english,Awesome <3,1586778218,1586778218,1,0,0,0.0,0,1,0,0,0,
67247199,10,Counter-Strike,english,its a good for all of the time,1586803566,1586803566,1,0,0,0.0,0,1,0,0,0,
67275377,10,Counter-Strike,english,"thousands of servers are still up and running. For a game that's almost 3 decades old, I think that's pretty good.  10/10, majestic.",1586844825,1586844825,1,0,0,0.0,0,1,0,0,0,
67280433,10,Counter-Strike,russian,Игра для профессионалов,1586853042,1586853042,1,0,0,0.0,0,1,0,0,0,
67295007,10,Counter-Strike,turkish,qw,1586870788,1586870788,1,0,0,0.0,0,0,0,0,0,
67315673,10,Counter-Strike,russian,"[b]Counter-Strike всегда была о том, чтобы занять выгодную позицию и настрелять как можно больше фрагов. Конечно, все мы видели записи с турниров, где команды играют от атаки и больше нацелены на победу, но на публичных серверах всегда найдутся любители посидеть в укромном месте. Кемперов ненавидели еще на заре CS, особенно тех, кто в одиночку оставался против всей (или почти всей) команды противника и начинал ныкаться по углам.[/b]  [i] Очевидно, после провальной Counter-Strike: Condition Zero и неоднозначной Counter-Strike: Source, так и не сумевшей превзойти по популярности классику*, стоило бы серьезно задуматься. И Valve приняла, кажется, единственное правильное решение: сделать Counter-Strike: Global Offensive точной копией той самой CS 1.6, обновив графику и добавив несколько новых, более динамичных режимов. Правда, картинке по-прежнему далеко не только до серии Battlefield, но и до CoD: анимация попахивает нафталином, а добавленные режимы игры в той или иной мере уже были реализованы фанатами. В довесок – несколько свежих карт (доступных лишь в новых режимах), косметические изменения старых, куча оружия и ворох разнообразных ачивок.[/i]",1586891034,1586891034,1,2,0,0.52173912525177,0,1,0,0,0,
